timestamp,open,high,low,close,volume
2024-11-04 20:00:00,67805.3,67805.3,67256.2,67273.4,129.43176964
2024-11-04 21:00:00,67273.4,67542.9,66836.0,67085.5,190.57959057
2024-11-04 22:00:00,67095.0,68054.7,67050.4,67885.2,60.46399295
2024-11-04 23:00:00,67885.2,67989.1,67629.0,67783.3,24.25616482
2024-11-05 00:00:00,67787.8,68105.0,67746.8,67995.0,87.37866259
2024-11-05 01:00:00,67995.0,68038.3,67481.4,67949.9,46.66558606
2024-11-05 02:00:00,67950.0,67985.1,67800.9,67843.5,41.81822387
2024-11-05 03:00:00,67843.5,68189.0,67843.4,68189.0,18.21060898
2024-11-05 04:00:00,68189.0,68417.9,68189.0,68307.6,34.74790725
2024-11-05 05:00:00,68304.1,68697.0,68274.2,68697.0,36.78177469
2024-11-05 06:00:00,68700.0,68756.5,68580.0,68756.5,7.87904698
2024-11-05 07:00:00,68756.5,68895.0,68564.0,68874.5,26.77473572
2024-11-05 08:00:00,68874.6,68980.6,68792.7,68980.6,20.06959269
2024-11-05 09:00:00,68980.6,69066.5,68734.2,68790.0,74.9408443
2024-11-05 10:00:00,68790.1,68790.1,68605.7,68726.8,37.95951051
2024-11-05 11:00:00,68728.0,68923.8,68728.0,68796.1,13.31135538
2024-11-05 12:00:00,68796.3,68916.0,68656.9,68834.0,58.63176186
2024-11-05 13:00:00,68834.0,68881.9,68676.3,68818.0,40.44068284
2024-11-05 14:00:00,68818.0,70277.0,68785.0,69922.8,372.55026422
2024-11-05 15:00:00,69922.8,70037.0,69213.2,69587.4,173.09634102
2024-11-05 16:00:00,69591.0,70482.0,69559.0,70153.5,202.65373992
2024-11-05 17:00:00,70190.3,70434.8,69921.2,70000.0,198.59441071
2024-11-05 18:00:00,70000.1,70242.8,69739.1,70205.6,62.84624507
2024-11-05 19:00:00,70205.5,70250.0,68764.3,69007.1,160.58098933
2024-11-05 20:00:00,69007.1,69627.0,68838.9,69450.0,111.3585751
2024-11-05 21:00:00,69467.2,69600.0,69078.7,69170.9,49.49373279
2024-11-05 22:00:00,69170.9,69598.7,68913.3,69594.0,75.45059547
2024-11-05 23:00:00,69594.0,69854.1,69341.0,69382.7,56.00108478
2024-11-06 00:00:00,69382.7,71480.1,69341.0,71128.8,966.34703229
2024-11-06 01:00:00,71127.1,71437.1,70669.6,71150.1,523.62751375
2024-11-06 02:00:00,71150.1,73200.0,70974.0,73127.4,557.0841226
2024-11-06 03:00:00,73127.4,75000.0,73093.9,74286.5,1088.30906624
2024-11-06 04:00:00,74286.6,74927.9,73874.6,74300.0,780.5840298
2024-11-06 05:00:00,74300.1,74834.9,73730.7,74761.1,366.66938999
2024-11-06 06:00:00,74766.4,75359.4,74293.3,74300.2,405.81757508
2024-11-06 07:00:00,74300.2,74610.9,73139.0,73372.8,390.36036662
2024-11-06 08:00:00,73372.9,73525.0,72747.5,73525.0,316.1201302
2024-11-06 09:00:00,73525.0,74084.0,73500.0,73799.9,119.93412323
2024-11-06 10:00:00,73800.0,73968.0,73412.4,73857.0,157.88680021
2024-11-06 11:00:00,73857.0,74444.0,73730.0,74322.8,101.82163138
2024-11-06 12:00:00,74322.8,74804.5,74208.9,74211.4,290.34106537
2024-11-06 13:00:00,74211.5,74317.6,73650.1,74021.6,181.67304864
2024-11-06 14:00:00,74021.5,74752.0,73476.0,73609.0,389.56557637
2024-11-06 15:00:00,73649.4,74500.0,73563.1,74374.8,168.13623676
2024-11-06 16:00:00,74374.9,74500.0,74193.2,74335.5,171.21157058
2024-11-06 17:00:00,74335.5,74705.7,74255.0,74516.1,233.5176676
2024-11-06 18:00:00,74516.0,75300.0,74482.3,75299.9,274.79040396
2024-11-06 19:00:00,75300.0,75889.9,75138.2,75889.9,396.20221401
2024-11-06 20:00:00,75889.9,76457.6,75611.0,76211.0,594.93734534
2024-11-06 21:00:00,76211.0,76228.4,75774.6,75922.2,252.92265623
2024-11-06 22:00:00,75922.3,76090.1,75609.5,75700.1,189.45765818
2024-11-06 23:00:00,75700.1,75895.1,75619.0,75642.0,29.1701037
2024-11-07 00:00:00,75642.1,75672.7,75158.8,75369.9,105.80905814
2024-11-07 01:00:00,75370.0,76000.0,75272.5,75425.9,170.04889471
2024-11-07 02:00:00,75425.9,75467.0,75184.1,75299.7,124.29142228
2024-11-07 03:00:00,75299.7,75397.0,75059.8,75082.0,73.38410335
2024-11-07 04:00:00,75082.1,75082.1,74672.1,74778.9,87.08742443
2024-11-07 05:00:00,74779.0,74920.4,74719.8,74795.6,40.95941995
2024-11-07 06:00:00,74800.6,74860.0,74500.0,74794.9,61.87047594
2024-11-07 07:00:00,74795.0,74988.0,74718.2,74837.0,35.791263
2024-11-07 08:00:00,74837.1,75125.0,74717.1,75111.0,45.51476158
2024-11-07 09:00:00,75122.0,75149.0,74904.2,74951.7,39.72367625
2024-11-07 10:00:00,74951.8,75025.2,74811.0,75025.2,11.70291108
2024-11-07 11:00:00,75025.2,75025.2,74800.0,74800.0,80.0378609
2024-11-07 12:00:00,74800.1,75125.0,74800.0,74987.8,54.54862395
2024-11-07 13:00:00,74987.8,75079.7,74691.1,74710.5,197.2862969
2024-11-07 14:00:00,74710.4,75000.0,74557.0,74865.3,320.82706022
2024-11-07 15:00:00,74865.3,76100.0,74745.9,76100.0,294.12842821
2024-11-07 16:00:00,76100.0,76227.8,75635.5,75971.1,162.51881076
2024-11-07 17:00:00,75971.1,76500.0,75838.7,76366.3,146.54931313
2024-11-07 18:00:00,76366.4,76746.8,75860.4,76669.2,219.76688367
2024-11-07 19:00:00,76669.1,76669.1,76029.6,76597.3,207.94995881
2024-11-07 20:00:00,76597.4,76937.5,76399.7,76595.0,280.90301427
2024-11-07 21:00:00,76575.5,76632.6,75923.9,75949.9,143.25752913
2024-11-07 22:00:00,75950.0,76026.4,75500.0,75900.0,154.65818088
2024-11-07 23:00:00,75900.0,76102.7,75799.9,75949.2,94.06001935
2024-11-08 00:00:00,75949.3,76404.6,75879.4,76067.8,106.12332533
2024-11-08 01:00:00,76067.9,76371.1,75911.1,76055.0,43.14817277
2024-11-08 02:00:00,76055.1,76070.9,75750.0,75760.5,37.08812184
2024-11-08 03:00:00,75760.5,75963.2,75713.0,75963.1,21.81488415
2024-11-08 04:00:00,75960.4,76082.9,75899.0,75899.1,13.5403429
2024-11-08 05:00:00,75899.1,76160.0,75899.0,76009.7,62.86305776
2024-11-08 06:00:00,76009.8,76039.3,75900.0,75925.8,13.35703934
2024-11-08 07:00:00,75925.9,76300.0,75793.5,76270.2,18.281291
2024-11-08 08:00:00,76270.3,76270.3,75865.8,75880.7,14.9049131
2024-11-08 09:00:00,75880.7,76116.0,75880.6,76022.5,44.65372977
2024-11-08 10:00:00,76022.6,76325.0,75880.6,76299.2,43.78710249
2024-11-08 11:00:00,76299.2,76300.0,76038.0,76038.0,44.15985488
2024-11-08 12:00:00,76028.0,76221.6,76016.7,76147.0,34.002464
2024-11-08 13:00:00,76147.1,76325.0,75932.9,76324.9,33.04422364
2024-11-08 14:00:00,76324.9,76355.2,75725.0,75793.9,102.96654565
2024-11-08 15:00:00,75793.9,76555.0,75728.8,76474.9,182.17826007
2024-11-08 16:00:00,76473.0,76555.0,75915.0,75977.1,123.0141099
2024-11-08 17:00:00,75981.5,76569.5,75911.1,76447.0,188.73989739
2024-11-08 18:00:00,76447.0,77000.0,76419.0,76921.3,352.66968638
2024-11-08 19:00:00,76921.3,77242.0,76836.0,77057.6,310.56929558
2024-11-08 20:00:00,77057.7,77186.0,76533.0,76712.6,301.94576695
2024-11-08 21:00:00,76700.0,76750.6,76444.4,76521.2,81.52052466
2024-11-08 22:00:00,76521.2,76662.4,76420.0,76420.1,108.28208687
2024-11-08 23:00:00,76420.1,76552.4,76404.6,76550.4,39.76715107
2024-11-09 00:00:00,76550.5,76658.2,76440.0,76452.7,22.95225748
2024-11-09 01:00:00,76452.7,76583.7,76295.9,76333.9,30.80854183
2024-11-09 02:00:00,76333.9,76459.2,76177.9,76440.1,41.91413756
2024-11-09 03:00:00,76440.1,76469.2,76302.6,76390.5,16.12407978
2024-11-09 04:00:00,76390.5,76451.6,76366.4,76412.0,11.33832648
2024-11-09 05:00:00,76412.1,76643.3,76402.5,76585.1,16.9830074
2024-11-09 06:00:00,76585.1,76775.2,76495.1,76564.5,23.66980554
2024-11-09 07:00:00,76564.5,76564.5,76408.6,76540.0,14.07876193
2024-11-09 08:00:00,76540.0,76727.9,76496.1,76581.1,28.03401394
2024-11-09 09:00:00,76580.1,76669.1,76575.3,76600.0,35.13823229
2024-11-09 10:00:00,76600.0,76621.2,76482.9,76499.9,63.51534012
2024-11-09 11:00:00,76500.0,76536.0,76437.6,76525.6,12.62977518
2024-11-09 12:00:00,76525.6,76536.0,76350.0,76350.0,32.03898227
2024-11-09 13:00:00,76349.3,76493.0,76337.2,76493.0,16.25210836
2024-11-09 14:00:00,76493.0,76493.0,76325.0,76379.9,26.29770949
2024-11-09 15:00:00,76380.0,76407.6,76327.5,76349.1,9.04766086
2024-11-09 16:00:00,76349.1,76349.1,76105.0,76122.9,40.21552128
2024-11-09 17:00:00,76123.0,76248.9,75785.2,76248.8,103.10281897
2024-11-09 18:00:00,76248.9,76399.4,76248.8,76398.0,18.48842995
2024-11-09 19:00:00,76398.0,76698.9,76175.7,76242.1,84.24440534
2024-11-09 20:00:00,76242.1,76389.9,76213.0,76329.6,27.22024955
2024-11-09 21:00:00,76329.6,76477.8,76262.5,76450.0,18.25510803
2024-11-09 22:00:00,76450.0,76600.0,76403.5,76571.9,229.77844768
2024-11-09 23:00:00,76572.0,76911.0,76555.0,76728.3,103.86458244
2024-11-10 00:00:00,76728.3,77120.2,76569.9,77002.0,81.61620073
2024-11-10 01:00:00,76974.4,76974.4,76754.0,76754.3,42.41094049
2024-11-10 02:00:00,76754.3,77494.1,76735.8,77105.1,112.85002974
2024-11-10 03:00:00,77105.1,77453.4,77052.1,77272.2,39.67282583
2024-11-10 04:00:00,77272.2,79255.0,77217.0,79089.9,551.08048246
2024-11-10 05:00:00,79090.0,79760.7,78858.4,79108.5,416.76985909
2024-11-10 06:00:00,79108.6,79333.0,78682.5,78912.6,344.38096262
2024-11-10 07:00:00,78912.7,79111.0,78771.5,78875.9,84.30535025
2024-11-10 08:00:00,78876.0,79111.0,78875.9,79111.0,91.59734484
2024-11-10 09:00:00,79111.0,79500.0,79110.9,79452.7,143.62443871
2024-11-10 10:00:00,79452.8,79829.2,79340.0,79592.1,200.65172143
2024-11-10 11:00:00,79592.1,80000.0,79592.1,79920.6,171.25598371
2024-11-10 12:00:00,79920.6,80070.0,79388.0,79684.9,256.3531017
2024-11-10 13:00:00,79686.1,79899.0,79618.0,79779.6,110.47021643
2024-11-10 14:00:00,79779.5,80000.0,79271.7,79608.1,250.98049465
2024-11-10 15:00:00,79608.1,79767.8,79436.8,79749.9,96.8557047
2024-11-10 16:00:00,79750.0,79834.9,79561.2,79820.0,182.73589764
2024-11-10 17:00:00,79820.0,80769.2,79750.0,80464.1,352.75756793
2024-11-10 18:00:00,80464.1,81060.0,80427.6,80622.9,344.00281293
2024-11-10 19:00:00,80625.0,80911.0,79461.1,79791.8,252.06358186
2024-11-10 20:00:00,79790.0,79940.3,79001.0,79001.0,294.82674914
2024-11-10 21:00:00,79001.1,80000.0,78555.0,79971.0,195.44029921
2024-11-10 22:00:00,79971.0,81480.7,79850.3,80704.0,279.33179469
2024-11-10 23:00:00,80680.1,80686.2,80061.0,80423.3,102.39229346
2024-11-11 00:00:00,80423.3,80832.4,80299.9,80603.9,141.82014168
2024-11-11 01:00:00,80603.9,81700.0,80433.3,81265.0,139.35918507
2024-11-11 02:00:00,81265.0,81571.4,81095.8,81453.1,112.94317977
2024-11-11 03:00:00,81453.2,81852.5,81024.2,81737.8,182.67566878
2024-11-11 04:00:00,81737.8,81742.8,81259.7,81536.0,55.48490975
2024-11-11 05:00:00,81536.0,81620.0,80579.9,80788.8,97.72048818
2024-11-11 06:00:00,80791.5,81271.3,80666.3,80959.7,34.74495126
2024-11-11 07:00:00,80959.7,81265.5,80873.3,81209.4,55.10233206
2024-11-11 08:00:00,81209.5,81419.1,81097.1,81359.3,47.48684012
2024-11-11 09:00:00,81359.1,81804.0,81249.5,81774.6,67.26596444
2024-11-11 10:00:00,81772.5,82384.6,81760.7,82040.1,160.39082706
2024-11-11 11:00:00,82040.1,82255.9,81926.2,82210.6,122.3685423
2024-11-11 12:00:00,82217.7,82478.7,81865.9,82242.2,67.6051943
2024-11-11 13:00:00,82232.2,82278.4,81600.0,81903.9,319.99106978
2024-11-11 14:00:00,81903.9,82651.9,81616.5,82579.0,304.92769277
2024-11-11 15:00:00,82566.4,84396.1,82500.0,84153.1,712.52505479
2024-11-11 16:00:00,84153.2,84950.0,84000.0,84338.0,404.1839642
2024-11-11 17:00:00,84337.9,84955.0,84337.9,84727.5,213.54187919
2024-11-11 18:00:00,84732.0,85897.8,84365.5,85897.8,491.43610824
2024-11-11 19:00:00,85897.8,86750.1,85570.7,86289.8,535.38247558
2024-11-11 20:00:00,86289.9,87500.0,86256.0,87111.0,479.86301457
2024-11-11 21:00:00,87111.1,88418.0,86893.1,87982.4,564.74621969
2024-11-11 22:00:00,87982.4,88177.2,86461.0,88092.5,493.6367092
2024-11-11 23:00:00,88095.0,89600.0,87371.9,88737.6,1287.65495176
2024-11-12 00:00:00,88737.5,89000.0,86615.5,88999.9,644.13155391
2024-11-12 01:00:00,89000.0,89492.1,88557.1,88579.0,448.31950198
2024-11-12 02:00:00,88578.9,88886.9,87050.0,87759.1,248.02569201
2024-11-12 03:00:00,87759.2,88277.9,87354.7,88200.0,104.83444838
2024-11-12 04:00:00,88200.1,88991.0,87814.2,88505.1,126.16405497
2024-11-12 05:00:00,88505.1,88832.5,88301.2,88442.6,286.724381
2024-11-12 06:00:00,88442.6,89850.0,88250.0,89629.8,194.17921368
2024-11-12 07:00:00,89629.8,89920.0,89077.4,89079.6,207.79069129
2024-11-12 08:00:00,89079.6,89334.7,88887.9,89334.6,147.54983577
2024-11-12 09:00:00,89334.7,89337.0,87750.0,87777.1,392.68308574
2024-11-12 10:00:00,87777.1,88047.3,85302.8,86825.7,586.84692557
2024-11-12 11:00:00,86825.6,87836.2,86590.0,87209.5,290.67553779
2024-11-12 12:00:00,87209.5,87838.8,86251.9,86349.5,256.91031381
2024-11-12 13:00:00,86353.6,86550.1,85136.0,86344.0,356.17833152
2024-11-12 14:00:00,86343.9,87117.0,85300.0,87061.3,245.81804905
2024-11-12 15:00:00,87061.3,87541.7,86276.6,86688.3,213.87163708
2024-11-12 16:00:00,86688.6,87640.2,85835.8,87129.2,193.00275833
2024-11-12 17:00:00,87137.5,88014.2,86974.3,87072.1,242.18559928
2024-11-12 18:00:00,87054.7,89000.0,87049.8,88964.0,276.66621568
2024-11-12 19:00:00,88963.9,89852.5,88787.3,88811.3,362.54503918
2024-11-12 20:00:00,88811.4,89900.0,88811.3,89577.1,285.03877468
2024-11-12 21:00:00,89584.2,89777.0,88234.3,88339.9,222.23491259
2024-11-12 22:00:00,88315.9,88658.0,87680.9,88624.8,298.95192281
2024-11-12 23:00:00,88624.8,88624.8,87424.2,88087.3,186.66698156
2024-11-13 00:00:00,88087.3,88507.6,87720.6,88171.8,93.78297035
2024-11-13 01:00:00,88147.2,88608.8,87846.8,88359.0,85.90667255
2024-11-13 02:00:00,88376.2,88429.1,87199.1,87975.3,123.70458232
2024-11-13 03:00:00,87975.3,88200.0,87196.3,87227.4,108.27056293
2024-11-13 04:00:00,87227.5,87772.7,86393.9,87299.9,156.43202416
2024-11-13 05:00:00,87300.0,87499.6,86642.9,86662.9,102.68181607
2024-11-13 06:00:00,86666.2,87000.0,86258.0,86585.9,136.81961503
2024-11-13 07:00:00,86586.0,87600.0,86586.0,87485.6,210.00512166
2024-11-13 08:00:00,87485.7,87750.0,87224.0,87323.5,88.38679335
2024-11-13 09:00:00,87323.5,87637.1,87202.8,87496.3,66.81482237
2024-11-13 10:00:00,87515.1,87602.0,87252.0,87600.1,47.44296026
2024-11-13 11:00:00,87600.1,88199.5,87600.0,87797.5,103.85915599
2024-11-13 12:00:00,87797.5,88100.0,87627.1,87812.5,129.31080359
2024-11-13 13:00:00,87812.5,89848.9,87681.8,89360.1,358.41384212
2024-11-13 14:00:00,89360.0,91900.0,88905.7,91630.4,1170.73227494
2024-11-13 15:00:00,91630.5,92889.9,90624.0,92749.9,640.31169868
2024-11-13 16:00:00,92750.0,93435.0,91685.6,92479.8,642.1833385
2024-11-13 17:00:00,92479.8,92969.9,91900.1,92273.3,346.50096696
2024-11-13 18:00:00,92273.3,93234.0,92180.4,92920.8,356.32436997
2024-11-13 19:00:00,92920.9,92961.0,90038.0,90349.7,1025.3299492
2024-11-13 20:00:00,90349.7,91274.5,89432.3,89825.0,744.88609439
2024-11-13 21:00:00,89825.5,89898.2,88135.3,88644.5,489.68057657
2024-11-13 22:00:00,88644.5,89927.5,88502.8,89813.4,110.19174622
2024-11-13 23:00:00,89819.9,90613.2,89407.4,90490.9,288.57290985
2024-11-14 00:00:00,90496.8,90600.0,89800.0,90225.1,104.01922286
2024-11-14 01:00:00,90225.2,90527.2,89590.7,90473.8,166.84125089
2024-11-14 02:00:00,90463.4,90575.7,89815.9,90177.2,149.41605328
2024-11-14 03:00:00,90177.2,90255.2,89667.9,90023.1,41.08120786
2024-11-14 04:00:00,90023.2,90196.7,89414.2,90149.8,84.72775106
2024-11-14 05:00:00,90149.9,90151.9,89752.4,89990.0,65.89915502
2024-11-14 06:00:00,89989.9,90294.2,89334.4,89371.9,133.36015358
2024-11-14 07:00:00,89371.9,90885.8,89201.7,90849.9,212.05922492
2024-11-14 08:00:00,90842.4,91453.9,90435.1,90623.4,156.42230026
2024-11-14 09:00:00,90623.5,90949.9,90442.2,90949.6,32.49471183
2024-11-14 10:00:00,90949.6,91449.1,90913.1,91164.3,92.93085335
2024-11-14 11:00:00,91164.3,91632.5,90522.0,91592.8,265.53329061
2024-11-14 12:00:00,91592.8,91613.5,91066.7,91310.8,91.91846413
2024-11-14 13:00:00,91310.9,91397.3,90647.7,90800.8,122.50116288
2024-11-14 14:00:00,90795.6,91780.0,88608.0,88749.6,1070.29020915
2024-11-14 15:00:00,88749.6,89948.4,87850.0,87916.9,928.42820643
2024-11-14 16:00:00,87917.0,89202.8,87600.0,89202.8,372.47604957
2024-11-14 17:00:00,89202.8,90000.0,88619.7,89308.0,291.34245694
2024-11-14 18:00:00,89278.7,89746.1,89000.0,89167.6,498.52362229
2024-11-14 19:00:00,89167.6,89693.8,89167.6,89479.9,91.6427345
2024-11-14 20:00:00,89479.9,89479.9,87604.7,87604.8,455.02650681
2024-11-14 21:00:00,87604.8,88258.9,87052.7,88227.2,301.14617312
2024-11-14 22:00:00,88227.2,88339.9,87085.9,87664.1,189.4017273
2024-11-14 23:00:00,87664.0,87780.3,86621.9,87313.2,334.60448878
2024-11-15 00:00:00,87314.4,88388.0,87256.1,87915.1,238.83539261
2024-11-15 01:00:00,87915.1,88130.9,87436.8,88102.3,40.05111085
2024-11-15 02:00:00,88100.8,88470.9,87812.4,88389.7,64.54784647
2024-11-15 03:00:00,88389.4,88434.9,88186.9,88252.4,51.95340885
2024-11-15 04:00:00,88252.4,88252.4,87135.0,87477.2,118.23956603
2024-11-15 05:00:00,87477.2,87870.5,87344.5,87756.2,115.83084524
2024-11-15 06:00:00,87757.9,88149.9,87662.0,88149.8,35.34927595
2024-11-15 07:00:00,88149.9,88364.8,87621.6,87659.9,101.15590106
2024-11-15 08:00:00,87657.5,88146.6,87415.8,88146.5,52.21010927
2024-11-15 09:00:00,88146.6,89372.9,88071.9,89212.8,299.17787128
2024-11-15 10:00:00,89212.8,89438.3,88999.8,89400.1,107.06440935
2024-11-15 11:00:00,89400.1,89711.0,89130.1,89710.9,96.9936871
2024-11-15 12:00:00,89710.9,90659.8,89624.8,89774.5,310.31266632
2024-11-15 13:00:00,89774.5,90492.5,89374.3,90162.0,109.42699555
2024-11-15 14:00:00,90162.0,90162.1,88599.9,89075.7,184.42735279
2024-11-15 15:00:00,89089.9,89089.9,87755.4,88459.7,330.24320017
2024-11-15 16:00:00,88454.8,89700.2,88392.1,89295.7,144.92483289
2024-11-15 17:00:00,89299.9,89948.1,89227.9,89531.2,117.97414364
2024-11-15 18:00:00,89526.2,89793.4,89218.2,89324.6,168.51191036
2024-11-15 19:00:00,89339.9,90851.0,89304.5,90393.6,300.70309379
2024-11-15 20:00:00,90400.5,91493.9,90380.6,91487.6,299.39680678
2024-11-15 21:00:00,91493.3,91839.1,91145.9,91729.9,312.93952422
2024-11-15 22:00:00,91721.6,91850.0,91100.0,91211.5,180.48141474
2024-11-15 23:00:00,91211.5,91442.8,90888.8,91062.0,98.72009635
2024-11-16 00:00:00,91062.0,91343.9,90872.0,91028.8,137.92741271
2024-11-16 01:00:00,91036.1,91428.0,91036.0,91289.2,48.09835253
2024-11-16 02:00:00,91289.2,91721.0,91214.1,91450.6,92.5140652
2024-11-16 03:00:00,91448.8,91600.0,91165.1,91320.0,52.34210134
2024-11-16 04:00:00,91320.1,91400.1,91165.1,91309.8,33.2899916
2024-11-16 05:00:00,91312.9,91750.0,91201.0,91369.8,47.68348466
2024-11-16 06:00:00,91369.9,91473.4,91250.7,91258.0,47.09873178
2024-11-16 07:00:00,91258.0,91452.5,91200.0,91200.1,59.8193216
2024-11-16 08:00:00,91200.1,91440.0,91100.0,91399.9,63.54640817
2024-11-16 09:00:00,91400.0,91421.9,91267.7,91300.0,25.02234567
2024-11-16 10:00:00,91300.0,91599.0,91300.0,91413.1,54.85579908
2024-11-16 11:00:00,91400.1,91400.1,91027.8,91150.1,60.49940836
2024-11-16 12:00:00,91150.1,91313.8,90553.0,90869.6,69.38496644
2024-11-16 13:00:00,90869.6,91207.1,90702.0,90768.7,48.4664239
2024-11-16 14:00:00,90769.8,91064.2,90670.1,90970.7,49.25571467
2024-11-16 15:00:00,90970.8,90970.8,90149.0,90500.0,145.71068465
2024-11-16 16:00:00,90500.0,90859.3,90284.0,90642.3,48.07779665
2024-11-16 17:00:00,90642.4,91000.0,90601.0,90945.5,71.31743559
2024-11-16 18:00:00,90945.5,91400.0,90922.2,91345.9,70.62631945
2024-11-16 19:00:00,91338.2,91366.1,91000.0,91129.9,72.31322486
2024-11-16 20:00:00,91129.9,91149.9,90727.9,90799.9,19.19261507
2024-11-16 21:00:00,90800.0,91059.9,90751.1,91059.9,28.38960069
2024-11-16 22:00:00,91059.9,91059.9,90336.6,90360.1,39.67583468
2024-11-16 23:00:00,90360.0,90669.9,90360.0,90555.1,81.21477153
2024-11-17 00:00:00,90567.7,90881.1,90567.7,90844.0,44.96469877
2024-11-17 01:00:00,90844.0,90876.2,90100.0,90274.1,54.49973259
2024-11-17 02:00:00,90274.1,90274.1,89474.5,90100.0,185.12225647
2024-11-17 03:00:00,90100.1,90287.6,89816.0,90267.9,30.70840793
2024-11-17 04:00:00,90268.0,90629.7,90183.9,90602.7,57.9754581
2024-11-17 05:00:00,90594.8,90859.3,90397.9,90467.4,32.83258621
2024-11-17 06:00:00,90460.9,90711.2,90396.0,90601.9,24.62172237
2024-11-17 07:00:00,90602.0,90633.0,90360.9,90549.1,28.37275945
